title,text,image,cate
多家航空公司建议接种疫苗的人不要坐飞机,国际航空运输协会没有发现任何航空公司因为血栓风险而考虑拒绝接种疫苗的乘客旅行。国际航空运输协会有一个医疗咨询小组，负责研究航空旅行的健康问题。该小组的议程上不包括以血栓作为新冠疫苗接种的副作用为由限制旅行的问题，该问题甚至从未向该小组提出过。,//jiaozhen-70111.picnjc.qpic.cn/pvCq5my3mz6NQoz1PKbYsK?imageView2/2/w/300/h/300,fake
成都核酸检测中发现17名初筛阳性人员,经核实，该消息为谣言。请广大市民在积极配合防疫工作的同时，切勿轻信非官方发布的信息。 ,//jiaozhen-70111.picnjc.qpic.cn/d4LFF9W3KWW7tspc2pEKc8?imageView2/2/w/300/h/300,fake
深圳调整常态化核酸筛查工作,经查询发现，此条信息实为“深州发布”微信公众号所发布的信息——《深州市关于调整常态化新冠病毒核酸筛查工作的通告》。“深州”是河北省衡水市下辖县市，并非“深圳”。,//jiaozhen-70111.picnjc.qpic.cn/4HUbYgyVtCZcyX2bU7mnEN?imageView2/2/w/300/h/300,fake
乘坐上海地铁要24小时内核酸报告,"上海地铁运营方表示，乘客持有72小时内阴性核酸报告，或者24小时内核酸采样证明，就可乘坐上海地铁，此外，乘客进站需要扫描“场所码”，体温正常（＜37.3℃）。
如果市民核酸采样后，还没有及时获得检测结果的话，只要向工作人员出示24小时内采过样的证明，也可进站乘车。市民可以在“随申办”APP的“核酸查询”页面中，看到自己的采样时间。",//jiaozhen-70111.picnjc.qpic.cn/tvwH2CbDSEkpEizUjqFRge?imageView2/2/w/300/h/300,fake
上海要实行7天临时管控措施,上海辟谣平台表示，经核查比对发现，流传文字报道截图来自7月5日20时15分公众号“新闻坊”推送的《出现变异株！一地通报：明天0时起，实行7天管控措施》部分内容。该报道第一个小标题为《西安明起实行7天临时管控措施 餐饮行业暂停堂食》，所述管控措施为当天西安市新冠肺炎疫情防控新闻发布会上的通报信息，并非上海疫情防控政策。,//jiaozhen-70111.picnjc.qpic.cn/tScxRfJHthBkxnF9yHuoCo?imageView2/2/w/300/h/300,fake
网传丹东6月26日要封城,2022年6月25日丹东发布官博发文明确表示网传丹东市封城消息不实，同时请广大市民不造谣、不信谣、不传谣，遵守疫情防控相关规定。,//jiaozhen-70111.picnjc.qpic.cn/44PsMLViNuaTDtc2UdmSvZ?imageView2/2/w/300/h/300,fake
钟南山没打新冠疫苗,"早在2021年5月14日，人民网公开播放了钟南山接种疫苗的现场视频。钟院士在视频中称近期已接种了疫苗，并呼吁大家尽快接种。
网传聊天记录截屏与某地“健康宝”小程序的截屏高度相似，经测试发现该小程序仅能查询居住地或疫苗接种地为本地人士的疫苗接种信息，对非当地人士的查询不予支持。因此按此种方式查询钟南山院士的疫苗接种情况，从而得出“钟南山没打疫苗”的结论并不可信。",//jiaozhen-70111.picnjc.qpic.cn/d8gA4LJLNYNV4EgkgmhXr1?imageView2/2/w/300/h/300,fake
接种疫苗者副作用将全面暴发，患上免疫抑制艾滋病,"自媒体视频中“疫苗会杀死免疫系统”“接种疫苗后感染新冠病毒风险提升8.12倍”“接种疫苗者可能暴发免疫抑制艾滋病”等反疫苗观点，从专业角度来看有充分的证据来反驳这些无稽之谈。
视频中“头衔加身”的美国医生雪莉·坦佩妮，曾经撰写了多部与其医学专业无关的反疫苗书籍，并热衷于给自家保健品带货，“疫苗会让人体磁化”“接种疫苗者体内存在5G信号”等观点已多次被辟谣。",//jiaozhen-70111.picnjc.qpic.cn/u1aPi2FMfzzJndL9iX3Tyu?imageView2/2/w/300/h/300,fake
北京暂缓恢复堂食，暂缓返校,网传的“北京暂缓恢复餐饮机构堂食，暂缓中小学幼儿园返校”，实为5月9日北京疫情防控工作新闻发布会消息。目前餐饮经营单位除昌平部分区域外开放堂食服务；除高三年级外的其他中小学年级学生6月13日返校，幼儿园幼儿6月20日返园。,//jiaozhen-70111.picnjc.qpic.cn/bu7n1bbBHZ8DESHbr1iW8n?imageView2/2/w/300/h/300,fake
上海全市将进行“阶梯式闭环”“地毯式筛查”,"上海市新冠肺炎疫情防控工作领导小组办公室（简称“市防控办”）答复表示，网传“全市各区县街道陆续开展阶梯式小区闭环措施”“上海将实施地毯式筛查”以及“今晚十二点封小区重点区域清单”均为谣言。
这些所谓通知其实都是“旧闻”。其中，关于“阶梯式闭环管理措施”曾于今年3月一字不差地出现在部分自媒体的文章中。而“上海将实施地毯式筛查”的言论及“今晚十二点封小区重点区域清单”，经有关部门溯源调查，也非官方文件，曾于今年4月在互联网上传播。
上海的确有部分街镇已经发布核酸筛查或临时管控通知，但均为不同区域根据属地疫情发展情况而制定，并非全市性统一安排，也并非部分网友所解读的“黄浦、徐汇、静安一起封7+7”。",//jiaozhen-70111.picnjc.qpic.cn/sABwrUGGfrS8XTASrBU3P8?imageView2/2/w/300/h/300,fake
6月20日上海要再封一个月，没快递没外卖,针对“6月20上海再封一个月”相关信息开展溯源，目前发现的信息，最早亦为高某于6月4日晚发布于“家庭群”。经调查，这些聊天内容根本没有信息源，相关说法为捏造。,//jiaozhen-70111.picnjc.qpic.cn/hHZrFX2uPFUBKU2GATCYn7?imageView2/2/w/300/h/300,fake
北京三里屯保安不认可24h核酸证明只认48h,6月1日，三里屯SOHO在调查后还原了事情经过，该女士当天先向保安出示了北京健康宝自查结果，显示核酸检测时间为3天，保安禁止其进入商区，后该女士打开杭州健康码出示24小时内核酸报告，保安对其放行。民警电话询问期间，该女士称事情已经解决，不用民警到现场处理。,//jiaozhen-70111.picnjc.qpic.cn/kA2DSyV6rAnHh9o16e1jVS?imageView2/2/w/300/h/300,fake
采样棉签有毒，有荧光，有放射性元素,传言中所说“采样拭子不叫棉签，是化纤”的说法没有错。但其余说法都是错的。采样拭子是为了采样生产的，本身不含有任何浸泡试剂，也无需含有试剂；同时，采样拭子属于医疗器械，合格产品的基本要求就是无毒无害，它可以应用在不同的检测行为中，并非特别为核酸检测或抗原检测生产，所以拭子上也不会含有其他试剂。而荧光检测是采样之后的操作，在拭子采样环节，完全不会使用荧光探针，不可能影响市民身体健康。,//jiaozhen-70111.picnjc.qpic.cn/pXf9v7jT3AuURVXjYtGuSu?imageView2/2/w/300/h/300,fake
约翰·霍普金斯大学否认发布过美国疫情数据,经核查，约翰·霍普金斯大学新冠病毒资源中心一直在持续发布美国疫情数据，地方统计单位精确到县。该中心的数据有260多个来源，包括182个美国地方、州和联邦机构。全球数据来源包括多个国家政府卫生部门、数据聚合网站等等，并非软件模拟的数据。约翰·霍普金斯大学的两名中国研究生董恩盛与杜鸿儒从2020年1月即与导师一起参与了最早的全球新冠疫情地图项目。,//jiaozhen-70111.picnjc.qpic.cn/bafRN4RYm4t5ZUbbJmBRTE?imageView2/2/w/300/h/300,fake
上海淮海路百盛商场皮具专柜发霉,上海辟谣平台从黄浦区商务委了解，该传言不实，商场内不存在圈群照片中的情况。经核查发现，网传图片实际发生在2020年5月份的马来西亚。受疫情封城影响，当地一家百货店关门两个月后，皮革类商品出现发霉长毛。5月26日，上海淮海百盛商场方面提供了皮具类专柜的现场照片，并无网传说法存在的情况。目前百盛商场尚未恢复营业，正在着手准备开业当中。,//jiaozhen-70111.picnjc.qpic.cn/tjPNAQvcSV1jAcJ4srKdyh?imageView2/2/w/300/h/300,fake
5月21日北京新发地市场要封控,"针对近期有消息称“北京新发地市场将被封控”一事，在23日举行的北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，北京市丰台区人民政府副区长孔钢城表示，新发地市场要封控的传言并不属实。
@平安北京 发布情况通报称，针对网传新发地市场要封控的谣言情况，经警方工作，迅速将犯罪嫌疑人谢某某（男，27岁）查获。经查，5月21日下午，该人到新发地市场采购时，拍摄了一段新发地市场门口车辆排队的视频，在视频上编造添加文字内容，后发至某短视频平台，造成恶劣社会影响。该人对为吸引眼球、博取他人关注，编造上述不实信息的违法犯罪事实供认不讳。目前，谢某某已被朝阳公安分局依法采取刑事强制措施，案件正在进一步工作中。",//jiaozhen-70111.picnjc.qpic.cn/tYJnjJEKojx6rKUU3fhVas?imageView2/2/w/300/h/300,fake
天津南开区要封闭三天,经天津辟谣核实，此信息为谣言。当前，正值天津市疫情防控关键时期，请广大市民积极配合疫情防控工作，不恐慌、不造谣、不信谣、不传谣，关注官方权威发布。,//jiaozhen-70111.picnjc.qpic.cn/cEHTGc5oNVyU9SCu2Crxp5?imageView2/2/w/300/h/300,fake
天津人民医院出了阳性被封,经核实，网传“天津人民医院有阳性确诊病例，目前医院被封”的消息不实，是谣言。,//jiaozhen-70111.picnjc.qpic.cn/qT3br7hqPKun7GkuhZtNRX?imageView2/2/w/300/h/300,fake
河北迁安、邯郸两地再次封控,经合适，网上流传的河北迁安、邯郸两地再次封城的消息不实，是谣言。,//jiaozhen-70111.picnjc.qpic.cn/8pPKFzXaiCChkoRm3iQAEQ?imageView2/2/w/300/h/300,fake
上海有居委会发通知说拼多多团购染“阳”,"宝山区顾村镇对此表示，该镇没有发布过“有居委因拼多多团购导致多人感染新冠病毒”的通告，该消息不属实。涉事居委会也表示，发布相关提示是为了倡导居民减少非必要的团购，但“重要提示”里所称“拼多多团购导致多人感染”纯属道听途说，并未核实。
拼多多向上海辟谣平台表示，近期没有团购涉及疫情。",//jiaozhen-70111.picnjc.qpic.cn/rfuaudYkqXKwnAX46hAgwo?imageView2/2/w/300/h/300,fake
上海就医购物都要现场做抗原测试,"该提醒是对当下防疫措施的误读，医院、超市卖场等公共场所都有严格的防疫要求，不是只做抗原。同时，该提醒存在误导居民不按要求进行抗原自测的嫌疑。
调查显示，医院首认核酸检测报告，如果没有符合要求的核酸检测报告，支持就诊者及陪护者进行现场抗原测试。在超市卖场方面，当下的准入门槛更高一些：大部分要求48小时或24小时内的核酸检测阴性报告、随身码绿码、社区发放的出入证、超市卖场发放的购物邀请函。
社区发放的抗原试剂盒后，居民应当根据自检要求进行检测，不应抱着“以后可能要用”而不进行自测，将抗原试剂盒攒下来。",//jiaozhen-70111.picnjc.qpic.cn/qmV1pgrfr3gWptjj2ztHXx?imageView2/2/w/300/h/300,fake
北京居民收到96010发送的流调信息是诈骗短信,"96010不是诈骗电话，是真正的流调电话。
2011年，东城区开通“96010服务与沟通热线”，该热线除了是举报热线外，也是群众咨询问题、寻求城管提供帮助的热线。而在2019年，东城区人民政府官网发布消息关闭该服务热线，并将反映、咨询、投诉问题建议等居民需求转到12345市民服务热线。
据悉，通州区借助96010开展疫情防控工作，具体是“三步走”方式：一是电话外呼 ，如无法接通，将会拨打3次；二是短信提醒 ，提升触达效率；三是短信内的表单链接 ，居民点开后即可填写人员排查信息核对表。表内最后还设有“备注栏”，供市民反馈留言。",//jiaozhen-70111.picnjc.qpic.cn/ey98rrDionvKPdjHpXjVgG?imageView2/2/w/300/h/300,fake
上海一家乐福核酸检测点检出阳性,七宝镇相关部门表示网传通知不实。家乐福七宝店位于凯德广场室内，离其最近的常态化核酸检测采样点位于凯德广场东面的室外。该采样点自4月30日投入使用以来，目前尚未检测到阳性病例。此外，闵行区七宝镇带有“三佳”二字的小区只有三佳苑和三佳花苑，前者为管控区，后者为防范区。两个小区居委会均表示，没有发布过类似通知。同时，家乐福七宝店对外发布声明称，网传超市检测出阳性病例为不实言论。,//jiaozhen-70111.picnjc.qpic.cn/mYQBQR3txiUgu3a97qMBgW?imageView2/2/w/300/h/300,fake
济南市钢城区混采发现一例阳性，五个小区临时封控,5月18日凌晨，济南市第八人民医院在新冠病毒核酸应检尽检人员中发现一管9: 1初筛阳性。经区疾控中心复核，所涉人员核酸检测结果均为阴性。各类临时管控措施同步解除。,//jiaozhen-70111.picnjc.qpic.cn/qWEQFZXJ7gbXF7a1vLayhA?imageView2/2/w/300/h/300,fake
